id,balls_per_over,team,team_1,gender,season,date,event,match_number,venue,city,toss_winner,toss_decision,player_of_match,umpire,umpire_2,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,Column1
456991,6,New Zealand,Sri Lanka,male,2010,22-05-10,New Zealand v Sri Lanka T20I Series,1,Central Broward Regional Park Stadium Turf Ground,Lauderhill,New Zealand,bat,SB Styris,M Erasmus,IJ Gould,,RJ Tucker,AJ Pycroft,New Zealand,28,,2.1.0
456992,6,New Zealand,Sri Lanka,male,2010,23-05-10,New Zealand v Sri Lanka T20I Series,2,Central Broward Regional Park Stadium Turf Ground,Lauderhill,New Zealand,bat,KMDN Kulasekara,M Erasmus,RJ Tucker,,IJ Gould,AJ Pycroft,Sri Lanka,,7,2.1.0
461565,6,Pakistan,South Africa,male,2010/11,27-10-10,Pakistan v South Africa T20I Series,2,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,J Theron,Asad Rauf,Nadeem Ghauri,Zameer Haider,Ahsan Raza,AJ Pycroft,South Africa,,6,2.1.0
463141,6,South Africa,Zimbabwe,male,2010/11,08-10-10,Zimbabwe in South Africa T20I Series,1,OUTsurance Oval,Bloemfontein,Zimbabwe,bat,GC Smith,JD Cloete,BG Jerling,BDA Westraadt,S George,RS Mahanama,South Africa,,7,2.1.0
463142,6,South Africa,Zimbabwe,male,2010/11,10-10-10,Zimbabwe in South Africa T20I Series,2,De Beers Diamond Oval,Kimberley,South Africa,bat,JP Duminy,S George,BG Jerling,BDA Westraadt,JD Cloete,RS Mahanama,South Africa,8,,2.1.0
463149,6,South Africa,India,male,2010/11,09-01-11,,,Moses Mabhida Stadium,Durban,India,bat,RG Sharma,M Erasmus,BG Jerling,S George,JD Cloete,BC Broad,India,21,,2.1.0
473918,6,New Zealand,Pakistan,male,2010/11,26-12-10,Pakistan in New Zealand T20I Series,1,Eden Park,Auckland,New Zealand,field,TG Southee,BF Bowden,BG Frost,PD Jones,CB Gaffaney,RS Mahanama,New Zealand,,5,2.1.0
473919,6,New Zealand,Pakistan,male,2010/11,28-12-10,Pakistan in New Zealand T20I Series,2,Seddon Park,Hamilton,Pakistan,field,NL McCullum,GAV Baxter,CB Gaffaney,EJ Gray,BG Frost,RS Mahanama,New Zealand,39,,2.1.0
473920,6,New Zealand,Pakistan,male,2010/11,30-12-10,Pakistan in New Zealand T20I Series,3,AMI Stadium,Christchurch,Pakistan,bat,Abdul Razzaq,GAV Baxter,CB Gaffaney,DW Reid,BG Frost,RS Mahanama,Pakistan,103,,2.1.0
474466,6,England,Sri Lanka,male,2011,25-06-11,,,County Ground,Bristol,Sri Lanka,field,DPMD Jayawardene,RA Kettleborough,NJ Llong,RK Illingworth,RJ Bailey,AG Hurst,Sri Lanka,,9,2.1.0
474476,6,England,India,male,2011,31-08-11,,,Old Trafford,Manchester,India,bat,JW Dernbach,RJ Bailey,RK Illingworth,MA Gough,NJ Llong,JJ Crowe,England,,6,2.1.0
478279,6,Pakistan,South Africa,male,2010/11,26-10-10,Pakistan v South Africa T20I Series,1,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,JP Duminy,Ahsan Raza,Asad Rauf,Zameer Haider,Nadeem Ghauri,AJ Pycroft,South Africa,,6,2.1.0
489212,6,West Indies,Pakistan,male,2011,21-04-11,,,"Beausejour Stadium, Gros Islet",St Lucia,West Indies,bat,D Bishoo,NA Malcolm,PJ Nero,JS Wilson,GO Brathwaite,JJ Crowe,West Indies,7,,2.1.0
489220,6,West Indies,India,male,2011,04-06-11,,,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,field,S Badrinath,NA Malcolm,PJ Nero,GO Brathwaite,JS Wilson,JJ Crowe,India,16,,2.1.0
514023,6,South Africa,Australia,male,2011/12,13-10-11,Australia in South Africa T20I Series,1,Newlands,Cape Town,South Africa,bat,SR Watson,M Erasmus,AT Holdstock,JD Cloete,S George,J Srinath,Australia,,5,2.1.0
514024,6,South Africa,Australia,male,2011/12,16-10-11,Australia in South Africa T20I Series,2,New Wanderers Stadium,Johannesburg,Australia,bat,J Theron,JD Cloete,S George,AT Holdstock,M Erasmus,J Srinath,South Africa,,3,2.1.0
516204,6,Sri Lanka,Australia,male,2011,06-08-11,Australia in Sri Lanka T20I Series,1,Pallekele International Cricket Stadium,,Australia,field,TM Dilshan,EAR de Silva,RSA Palliyaguruge,TH Wijewardene,REJ Martinesz,J Srinath,Sri Lanka,35,,2.1.0
516205,6,Sri Lanka,Australia,male,2011,08-08-11,Australia in Sri Lanka T20I Series,2,Pallekele International Cricket Stadium,,Sri Lanka,bat,BAW Mendis,REJ Martinesz,RSA Palliyaguruge,RD Kottahachchi,EAR de Silva,J Srinath,Sri Lanka,8,,2.1.0
518954,6,Australia,India,male,2011/12,01-02-12,India in Australia T20I Series,1,Stadium Australia,Sydney,India,field,MS Wade,BNJ Oxenford,PR Reiffel,SJ Nogajski,SD Fry,AJ Pycroft,Australia,31,,2.1.0
518955,6,Australia,India,male,2011/12,03-02-12,India in Australia T20I Series,2,Melbourne Cricket Ground,,Australia,bat,RA Jadeja,SD Fry,BNJ Oxenford,GC Joshua,PR Reiffel,AJ Pycroft,India,,8,2.1.0
520595,6,New Zealand,Zimbabwe,male,2011/12,11-02-12,Zimbabwe in New Zealand T20I Series,1,Eden Park,Auckland,Zimbabwe,bat,MJ Guptill,GAV Baxter,BG Frost,BF Bowden,CB Gaffaney,DC Boon,New Zealand,,7,2.1.0
520596,6,New Zealand,Zimbabwe,male,2011/12,14-02-12,Zimbabwe in New Zealand T20I Series,2,Seddon Park,Hamilton,Zimbabwe,bat,JEC Franklin,CB Gaffaney,AL Hill,EA Watkin,BG Frost,RS Mahanama,New Zealand,,5,2.1.0
520597,6,New Zealand,South Africa,male,2011/12,17-02-12,South Africa in New Zealand T20I Series,1,Westpac Stadium,Wellington,New Zealand,field,MJ Guptill,GAV Baxter,BG Frost,PD Jones,CB Gaffaney,RS Mahanama,New Zealand,,6,2.1.0
520598,6,New Zealand,South Africa,male,2011/12,19-02-12,South Africa in New Zealand T20I Series,2,Seddon Park,Hamilton,South Africa,field,RE Levi,GAV Baxter,CB Gaffaney,PD Jones,BG Frost,RS Mahanama,South Africa,,8,2.1.0
520599,6,New Zealand,South Africa,male,2011/12,22-02-12,South Africa in New Zealand T20I Series,3,Eden Park,Auckland,New Zealand,field,J Botha,GAV Baxter,CB Gaffaney,DJ Walker,BG Frost,RS Mahanama,South Africa,3,,2.1.0
521217,6,India,England,male,2011/12,29-10-11,,,Eden Gardens,Kolkata,India,bat,KP Pietersen,S Asnani,S Ravi,K Srinath,VA Kulkarni,RS Mahanama,England,,6,2.1.0
523735,6,Zimbabwe,Pakistan,male,2011,16-09-11,Pakistan in Zimbabwe T20I Series,1,Harare Sports Club,,Zimbabwe,field,Mohammad Hafeez,TJ Matibiri,RB Tiffin,S Rwaziyeni,O Chirombe,DC Boon,Pakistan,85,,2.1.0
523736,6,Zimbabwe,Pakistan,male,2011,18-09-11,Pakistan in Zimbabwe T20I Series,2,Harare Sports Club,,Pakistan,bat,Mohammad Hafeez,O Chirombe,TJ Matibiri,L Rusere,RB Tiffin,DC Boon,Pakistan,5,,2.1.0
525816,6,England,West Indies,male,2011,23-09-11,West Indies in England T20I Series,1,Kennington Oval,London,England,field,RS Bopara,RJ Bailey,NJ Llong,RT Robinson,RK Illingworth,JJ Crowe,England,,10,2.1.0
525817,6,England,West Indies,male,2011,25-09-11,West Indies in England T20I Series,2,Kennington Oval,London,England,field,GE Mathurin,RK Illingworth,NJ Llong,RT Robinson,RJ Bailey,JJ Crowe,West Indies,25,,2.1.0
527012,6,Zimbabwe,New Zealand,male,2011/12,15-10-11,New Zealand in Zimbabwe T20I Series,1,Harare Sports Club,,New Zealand,field,BB McCullum,TJ Matibiri,RB Tiffin,L Rusere,O Chirombe,BC Broad,New Zealand,,10,2.1.0
527013,6,Zimbabwe,New Zealand,male,2011/12,17-10-11,New Zealand in Zimbabwe T20I Series,2,Harare Sports Club,,Zimbabwe,field,MJ Guptill,O Chirombe,TJ Matibiri,L Rusere,RB Tiffin,BC Broad,New Zealand,34,,2.1.0
530432,6,Pakistan,Sri Lanka,male,2011/12,25-11-11,,,Sheikh Zayed Stadium,Abu Dhabi,Sri Lanka,bat,Aizaz Cheema,Ahsan Raza,Zameer Haider,Iftikhar Ali,Shozab Raza,AJ Pycroft,Pakistan,,5,2.1.0
531635,6,England,Pakistan,male,2011/12,23-02-12,Pakistan v England T20I Series,1,Dubai International Cricket Stadium,,England,field,Umar Gul,Ahsan Raza,Shozab Raza,Ahmed Shahab,Zameer Haider,JJ Crowe,Pakistan,8,,2.1.0
531636,6,England,Pakistan,male,2011/12,25-02-12,Pakistan v England T20I Series,2,Dubai International Cricket Stadium,,England,bat,JM Bairstow,Ahsan Raza,Zameer Haider,,Shozab Raza,JJ Crowe,England,38,,2.1.0
531637,6,England,Pakistan,male,2011/12,27-02-12,Pakistan v England T20I Series,3,Sheikh Zayed Stadium,Abu Dhabi,England,bat,KP Pietersen,Shozab Raza,Zameer Haider,Ahmed Shahab,Ahsan Raza,JJ Crowe,England,5,,2.1.0
531982,6,Bangladesh,West Indies,male,2011/12,11-10-11,,,Shere Bangla National Stadium,Mirpur,Bangladesh,field,Mushfiqur Rahim,Enamul Haque,Nadir Shah,Gazi Sohel,Sharfuddoula,AJ Pycroft,Bangladesh,,3,2.1.0
533272,6,Sri Lanka,Zimbabwe,male,2012/13,18-09-12,ICC World Twenty20,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Zimbabwe,field,BAW Mendis,IJ Gould,RJ Tucker,SJ Davis,RA Kettleborough,JJ Crowe,Sri Lanka,82,,2.1.0
533273,6,Australia,Ireland,male,2012/13,19-09-12,ICC World Twenty20,2,R Premadasa Stadium,Colombo,Ireland,bat,SR Watson,Aleem Dar,HDPK Dharmasena,SJA Taufel,Asad Rauf,RS Madugalle,Australia,,7,2.1.0
533274,6,Afghanistan,India,male,2012/13,19-09-12,ICC World Twenty20,3,R Premadasa Stadium,Colombo,Afghanistan,field,V Kohli,Asad Rauf,SJA Taufel,HDPK Dharmasena,Aleem Dar,RS Madugalle,India,23,,2.1.0
533275,6,South Africa,Zimbabwe,male,2012/13,20-09-12,ICC World Twenty20,4,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,South Africa,field,JH Kallis,SJ Davis,RA Kettleborough,RJ Tucker,IJ Gould,JJ Crowe,South Africa,,10,2.1.0
533276,6,Bangladesh,New Zealand,male,2012/13,21-09-12,ICC World Twenty20,5,Pallekele International Cricket Stadium,,Bangladesh,field,BB McCullum,M Erasmus,NJ Llong,AL Hill,BNJ Oxenford,GF Labrooy,New Zealand,59,,2.1.0
533277,6,Afghanistan,England,male,2012/13,21-09-12,ICC World Twenty20,6,R Premadasa Stadium,Colombo,Afghanistan,field,LJ Wright,HDPK Dharmasena,SJA Taufel,Aleem Dar,Asad Rauf,RS Madugalle,England,116,,2.1.0
533278,6,Sri Lanka,South Africa,male,2012/13,22-09-12,ICC World Twenty20,7,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,field,AB de Villiers,RA Kettleborough,RJ Tucker,IJ Gould,SJ Davis,JJ Crowe,South Africa,32,,2.1.0
533279,6,Australia,West Indies,male,2012/13,22-09-12,ICC World Twenty20,8,R Premadasa Stadium,Colombo,West Indies,bat,SR Watson,Aleem Dar,Asad Rauf,SJA Taufel,HDPK Dharmasena,RS Madugalle,Australia,17,,2.1.0
533280,6,New Zealand,Pakistan,male,2012/13,23-09-12,ICC World Twenty20,9,Pallekele International Cricket Stadium,,Pakistan,bat,Nasir Jamshed,M Erasmus,BNJ Oxenford,BF Bowden,NJ Llong,GF Labrooy,Pakistan,13,,2.1.0
533281,6,England,India,male,2012/13,23-09-12,ICC World Twenty20,10,R Premadasa Stadium,Colombo,England,field,Harbhajan Singh,Aleem Dar,SJA Taufel,Asad Rauf,HDPK Dharmasena,RS Madugalle,India,90,,2.1.0
533282,6,Ireland,West Indies,male,2012/13,24-09-12,ICC World Twenty20,11,R Premadasa Stadium,Colombo,West Indies,field,,Asad Rauf,HDPK Dharmasena,Aleem Dar,SJA Taufel,RS Madugalle,,,,2.1.0
533283,6,Bangladesh,Pakistan,male,2012/13,25-09-12,ICC World Twenty20,12,Pallekele International Cricket Stadium,,Bangladesh,bat,Imran Nazir,SJ Davis,IJ Gould,RA Kettleborough,RJ Tucker,JJ Crowe,Pakistan,,8,2.1.0
533284,6,Sri Lanka,New Zealand,male,2012/13,27-09-12,ICC World Twenty20,13,Pallekele International Cricket Stadium,,New Zealand,bat,TM Dilshan,Aleem Dar,SJA Taufel,Asad Rauf,SJ Davis,J Srinath,,,,2.1.0
533285,6,England,West Indies,male,2012/13,27-09-12,ICC World Twenty20,14,Pallekele International Cricket Stadium,,West Indies,bat,J Charles,Asad Rauf,SJ Davis,SJA Taufel,Aleem Dar,J Srinath,West Indies,15,,2.1.0
533286,6,Pakistan,South Africa,male,2012/13,28-09-12,ICC World Twenty20,15,R Premadasa Stadium,Colombo,South Africa,bat,Umar Gul,IJ Gould,RJ Tucker,HDPK Dharmasena,RA Kettleborough,RS Madugalle,Pakistan,,2,2.1.0
533287,6,Australia,India,male,2012/13,28-09-12,ICC World Twenty20,16,R Premadasa Stadium,Colombo,India,bat,SR Watson,HDPK Dharmasena,RA Kettleborough,RJ Tucker,IJ Gould,RS Madugalle,Australia,,9,2.1.0
533288,6,England,New Zealand,male,2012/13,29-09-12,ICC World Twenty20,17,Pallekele International Cricket Stadium,,New Zealand,bat,LJ Wright,Asad Rauf,SJA Taufel,Aleem Dar,SJ Davis,J Srinath,England,,6,2.1.0
533289,6,Sri Lanka,West Indies,male,2012/13,29-09-12,ICC World Twenty20,18,Pallekele International Cricket Stadium,,West Indies,bat,DPMD Jayawardene,Aleem Dar,SJ Davis,Asad Rauf,SJA Taufel,J Srinath,Sri Lanka,,9,2.1.0
533290,6,Australia,South Africa,male,2012/13,30-09-12,ICC World Twenty20,19,R Premadasa Stadium,Colombo,Australia,field,SR Watson,HDPK Dharmasena,IJ Gould,RJ Tucker,RA Kettleborough,JJ Crowe,Australia,,8,2.1.0
533291,6,India,Pakistan,male,2012/13,30-09-12,ICC World Twenty20,20,R Premadasa Stadium,Colombo,Pakistan,bat,V Kohli,RA Kettleborough,RJ Tucker,IJ Gould,HDPK Dharmasena,JJ Crowe,India,,8,2.1.0
533292,6,New Zealand,West Indies,male,2012/13,01-10-12,ICC World Twenty20,21,Pallekele International Cricket Stadium,,New Zealand,field,SP Narine,Aleem Dar,Asad Rauf,SJ Davis,SJA Taufel,J Srinath,,,,2.1.0
533293,6,Sri Lanka,England,male,2012/13,01-10-12,ICC World Twenty20,22,Pallekele International Cricket Stadium,,England,field,SL Malinga,SJ Davis,SJA Taufel,Aleem Dar,Asad Rauf,J Srinath,Sri Lanka,19,,2.1.0
533294,6,Australia,Pakistan,male,2012/13,02-10-12,ICC World Twenty20,23,R Premadasa Stadium,Colombo,Australia,field,Raza Hasan,IJ Gould,RA Kettleborough,RJ Tucker,HDPK Dharmasena,JJ Crowe,Pakistan,32,,2.1.0
533295,6,India,South Africa,male,2012/13,02-10-12,ICC World Twenty20,24,R Premadasa Stadium,Colombo,South Africa,field,Yuvraj Singh,HDPK Dharmasena,RJ Tucker,RA Kettleborough,IJ Gould,JJ Crowe,India,1,,2.1.0
533296,6,Sri Lanka,Pakistan,male,2012/13,04-10-12,ICC World Twenty20,,R Premadasa Stadium,Colombo,Sri Lanka,bat,DPMD Jayawardene,SJA Taufel,RJ Tucker,SJ Davis,IJ Gould,JJ Crowe,Sri Lanka,16,,2.1.0
533297,6,Australia,West Indies,male,2012/13,05-10-12,ICC World Twenty20,,R Premadasa Stadium,Colombo,West Indies,bat,CH Gayle,Aleem Dar,HDPK Dharmasena,Asad Rauf,RA Kettleborough,RS Madugalle,West Indies,74,,2.1.0
533298,6,Sri Lanka,West Indies,male,2012/13,07-10-12,ICC World Twenty20,,R Premadasa Stadium,Colombo,West Indies,bat,MN Samuels,Aleem Dar,SJA Taufel,IJ Gould,RJ Tucker,JJ Crowe,West Indies,36,,2.1.0
534208,6,England,West Indies,male,2012,24-06-12,,,Trent Bridge,Nottingham,West Indies,bat,AD Hales,RK Illingworth,RA Kettleborough,RT Robinson,RJ Bailey,JJ Crowe,England,,7,2.1.0
534233,6,England,South Africa,male,2012,08-09-12,South Africa in England T20I Series,1,Riverside Ground,Chester-le-Street,South Africa,field,DW Steyn,RJ Bailey,RK Illingworth,PJ Hartley,MA Gough,AJ Pycroft,South Africa,,7,2.1.0
534234,6,England,South Africa,male,2012,10-09-12,South Africa in England T20I Series,2,Old Trafford,Manchester,England,field,,RJ Bailey,RK Illingworth,MA Gough,RT Robinson,AJ Pycroft,,,,2.1.0
534235,6,England,South Africa,male,2012,12-09-12,South Africa in England T20I Series,3,Edgbaston,Birmingham,South Africa,field,JC Buttler,RJ Bailey,RK Illingworth,NGB Cook,PJ Hartley,AJ Pycroft,England,28,,2.1.0
538068,6,Bangladesh,Pakistan,male,2011/12,29-11-11,,,Shere Bangla National Stadium,Mirpur,Pakistan,bat,Mohammad Hafeez,Nadir Shah,Sharfuddoula,Tanvir Ahmed,Enamul Haque,J Srinath,Pakistan,50,,2.1.0
540173,6,West Indies,Australia,male,2011/12,27-03-12,Australia in West Indies T20I Series,1,"Beausejour Stadium, Gros Islet",St Lucia,West Indies,bat,SR Watson,GO Brathwaite,PJ Nero,JS Wilson,N Duguid,AJ Pycroft,Australia,,8,2.1.0
540174,6,West Indies,Australia,male,2011/12,30-03-12,Australia in West Indies T20I Series,2,"Kensington Oval, Bridgetown",Barbados,West Indies,bat,DR Smith,PJ Nero,JS Wilson,GO Brathwaite,N Duguid,AJ Pycroft,West Indies,14,,2.1.0
543883,6,Kenya,Ireland,male,2011/12,22-02-12,Ireland in Kenya T20I Series,1,Mombasa Sports Club Ground,,Ireland,field,GH Dockrell,S George,D Odhiambo,K Gulamabbas,,D Govindjee,Ireland,,6,2.1.0
543884,6,Kenya,Ireland,male,2011/12,23-02-12,Ireland in Kenya T20I Series,2,Mombasa Sports Club Ground,,Kenya,bat,PR Stirling,S George,D Odhiambo,K Gulamabbas,,D Govindjee,Ireland,,8,2.1.0
543885,6,Kenya,Ireland,male,2011/12,24-02-12,Ireland in Kenya T20I Series,3,Mombasa Sports Club Ground,,Ireland,bat,SO Ngoche,S George,D Odhiambo,K Gulamabbas,,D Govindjee,Ireland,2,,2.1.0
546410,6,Canada,Netherlands,male,2011/12,13-03-12,ICC World Twenty20 Qualifier,5,Dubai International Cricket Stadium,,Netherlands,bat,Mudassar Bukhari,M Hawthorne,JS Wilson,Sarika Prasad,,AFG Griffith,Netherlands,42,,2.1.0
546414,6,Ireland,Kenya,male,2011/12,14-03-12,ICC World Twenty20 Qualifier,9,Dubai International Cricket Stadium,,Kenya,bat,WB Rankin,BB Pradhan,SJA Taufel,JD Cloete,,DT Jukes,Ireland,,10,2.1.0
546418,6,Afghanistan,Netherlands,male,2011/12,14-03-12,ICC World Twenty20 Qualifier,13,Dubai International Cricket Stadium,,Netherlands,bat,Mohammad Shahzad,JD Cloete,SJA Taufel,BB Pradhan,,DT Jukes,Afghanistan,,4,2.1.0
546442,6,Ireland,Scotland,male,2011/12,18-03-12,ICC World Twenty20 Qualifier,38,Dubai International Cricket Stadium,,Ireland,bat,EC Joyce,REJ Martinesz,SJA Taufel,Sarika Prasad,,D Govindjee,Ireland,17,,2.1.0
546443,6,Afghanistan,Canada,male,2011/12,18-03-12,ICC World Twenty20 Qualifier,37,ICC Global Cricket Academy,Dubai,Afghanistan,bat,Samiullah Shenwari,S Asnani,JS Wilson,JD Cloete,,GF Labrooy,Afghanistan,41,,2.1.0
546462,6,Canada,Ireland,male,2011/12,22-03-12,ICC World Twenty20 Qualifier,,Dubai International Cricket Stadium,,Canada,bat,PR Stirling,JD Cloete,CB Gaffaney,SJA Taufel,,DT Jukes,Ireland,,10,2.1.0
546470,6,Ireland,Netherlands,male,2011/12,23-03-12,ICC World Twenty20 Qualifier,,Dubai International Cricket Stadium,,Ireland,field,KJ O'Brien,Ahsan Raza,CB Gaffaney,JS Wilson,,GF Labrooy,Ireland,,7,2.1.0
546473,6,Canada,Scotland,male,2011/12,23-03-12,ICC World Twenty20 Qualifier,,Dubai International Cricket Stadium,,Canada,bat,RD Berrington,BB Pradhan,JS Wilson,Ahsan Raza,,D Govindjee,Scotland,,4,2.1.0
546477,6,Afghanistan,Ireland,male,2011/12,24-03-12,ICC World Twenty20 Qualifier,,Dubai International Cricket Stadium,,Afghanistan,bat,PR Stirling,CB Gaffaney,BB Pradhan,IN Ramage,,DT Jukes,Ireland,,5,2.1.0
556252,6,South Africa,India,male,2011/12,30-03-12,,,New Wanderers Stadium,Johannesburg,India,field,CA Ingram,JD Cloete,S George,KH Hurter,AT Holdstock,BC Broad,South Africa,11,,2.1.0
560921,6,New Zealand,West Indies,male,2012,30-06-12,New Zealand v West Indies T20I Series,1,Central Broward Regional Park Stadium Turf Ground,Lauderhill,New Zealand,field,CH Gayle,PJ Nero,JS Wilson,N Duguid,GO Brathwaite,AJ Pycroft,West Indies,56,,2.1.0
560922,6,New Zealand,West Indies,male,2012,01-07-12,New Zealand v West Indies T20I Series,2,Central Broward Regional Park Stadium Turf Ground,Lauderhill,West Indies,bat,SP Narine,PJ Nero,JS Wilson,GO Brathwaite,N Duguid,AJ Pycroft,West Indies,61,,2.1.0
562437,6,Sri Lanka,Pakistan,male,2012,01-06-12,Pakistan in Sri Lanka T20I Series,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,bat,NLTC Perera,EAR de Silva,REJ Martinesz,RR Wimalasiri,RSA Palliyaguruge,BC Broad,Sri Lanka,37,,2.1.0
562438,6,Sri Lanka,Pakistan,male,2012,03-06-12,Pakistan in Sri Lanka T20I Series,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Pakistan,bat,Shahid Afridi,REJ Martinesz,RSA Palliyaguruge,RR Wimalasiri,EAR de Silva,BC Broad,Pakistan,23,,2.1.0
564786,6,Sri Lanka,India,male,2012,07-08-12,,,Pallekele International Cricket Stadium,,Sri Lanka,field,IK Pathan,HDPK Dharmasena,TH Wijewardene,RD Kottahachchi,RSA Palliyaguruge,BC Broad,India,39,,2.1.0
565810,6,India,England,male,2012/13,20-12-12,England in India T20I Series,1,Subrata Roy Sahara Stadium,Pune,India,field,Yuvraj Singh,S Asnani,C Shamshuddin,K Srinath,VA Kulkarni,JJ Crowe,India,,5,2.1.0
565811,6,India,England,male,2012/13,22-12-12,England in India T20I Series,2,Wankhede Stadium,Mumbai,England,field,EJG Morgan,VA Kulkarni,S Ravi,RM Deshpande,S Asnani,JJ Crowe,England,,6,2.1.0
565820,6,India,New Zealand,male,2012,11-09-12,New Zealand in India T20I Series,2,"MA Chidambaram Stadium, Chepauk",Chennai,India,field,BB McCullum,VA Kulkarni,S Ravi,C Shamshuddin,S Asnani,BC Broad,New Zealand,1,,2.1.0
566926,6,England,New Zealand,male,2013,25-06-13,New Zealand in England T20I Series,1,Kennington Oval,London,England,field,HD Rutherford,RJ Bailey,RK Illingworth,MA Gough,RT Robinson,J Srinath,New Zealand,5,,2.1.0
566927,6,England,New Zealand,male,2013,27-06-13,New Zealand in England T20I Series,2,Kennington Oval,London,New Zealand,field,,RK Illingworth,RT Robinson,RJ Bailey,MA Gough,J Srinath,,,,2.1.0
566937,6,England,Australia,male,2013,29-08-13,Australia in England T20I Series,1,The Rose Bowl,Southampton,England,field,AJ Finch,RJ Bailey,RT Robinson,DJ Millns,MA Gough,RS Mahanama,Australia,39,,2.1.0
566938,6,England,Australia,male,2013,31-08-13,Australia in England T20I Series,2,Riverside Ground,Chester-le-Street,Australia,field,AD Hales,RJ Bailey,MA Gough,MJ Saggers,RT Robinson,RS Mahanama,England,27,,2.1.0
567071,6,Ireland,Bangladesh,male,2012,18-07-12,Bangladesh in Ireland T20I Series,1,"Civil Service Cricket Club, Stormont",Belfast,Ireland,field,Elias Sunny,M Hawthorne,RP Smith,A Adams,,D Govindjee,Bangladesh,71,,2.1.0
567205,6,Netherlands,Bangladesh,male,2012,25-07-12,Bangladesh in Netherlands T20I Series,1,Sportpark Westvliet,The Hague,Netherlands,bat,,IN Ramage,RP Smith,HKG Jansen,,D Govindjee,Bangladesh,,8,2.1.0
567353,6,South Africa,New Zealand,male,2012/13,21-12-12,New Zealand in South Africa T20I Series,1,Kingsmead,Durban,New Zealand,bat,RK Kleinveldt,JD Cloete,S George,BG Jerling,AT Holdstock,AJ Pycroft,South Africa,,8,2.1.0
567354,6,South Africa,New Zealand,male,2012/13,23-12-12,New Zealand in South Africa T20I Series,2,Buffalo Park,East London,New Zealand,field,MJ Guptill,S George,AT Holdstock,BG Jerling,JD Cloete,AJ Pycroft,New Zealand,,8,2.1.0
567355,6,South Africa,New Zealand,male,2012/13,26-12-12,New Zealand in South Africa T20I Series,3,St George's Park,Port Elizabeth,South Africa,bat,H Davids,JD Cloete,AT Holdstock,BG Jerling,S George,AJ Pycroft,South Africa,33,,2.1.0
567367,6,South Africa,Pakistan,male,2012/13,03-03-13,Pakistan in South Africa T20I Series,2,SuperSport Park,Centurion,Pakistan,bat,Mohammad Hafeez,JD Cloete,S George,KH Hurter,AT Holdstock,JJ Crowe,Pakistan,95,,2.1.0
569237,6,New Zealand,England,male,2012/13,09-02-13,England in New Zealand T20I Series,1,Eden Park,Auckland,New Zealand,field,SCJ Broad,CB Gaffaney,DJ Walker,WR Knights,GAV Baxter,RS Mahanama,England,40,,2.1.0
569238,6,New Zealand,England,male,2012/13,12-02-13,England in New Zealand T20I Series,2,Seddon Park,Hamilton,England,field,BB McCullum,GAV Baxter,DJ Walker,BG Frost,CB Gaffaney,RS Mahanama,New Zealand,55,,2.1.0
569239,6,New Zealand,England,male,2012/13,15-02-13,England in New Zealand T20I Series,3,Westpac Stadium,Wellington,England,field,AD Hales,GAV Baxter,CB Gaffaney,EA Watkin,DJ Walker,RS Mahanama,England,,10,2.1.0
571148,6,Australia,Pakistan,male,2012,05-09-12,Pakistan v Australia T20I Series,1,Dubai International Cricket Stadium,,Pakistan,field,Mohammad Hafeez,Ahsan Raza,Shozab Raza,,Zameer Haider,RS Mahanama,Pakistan,,7,2.1.0
571149,6,Australia,Pakistan,male,2012,07-09-12,Pakistan v Australia T20I Series,2,Dubai International Cricket Stadium,,Pakistan,bat,Saeed Ajmal,Shozab Raza,Zameer Haider,,Ahsan Raza,RS Mahanama,,,,2.1.0
571150,6,Australia,Pakistan,male,2012,10-09-12,Pakistan v Australia T20I Series,3,Dubai International Cricket Stadium,,Pakistan,field,DA Warner,Ahsan Raza,Zameer Haider,,Shozab Raza,RS Mahanama,Australia,94,,2.1.0
573019,6,Australia,Sri Lanka,male,2012/13,26-01-13,Sri Lanka in Australia T20I Series,1,Stadium Australia,Sydney,Australia,bat,DA Warner,SD Fry,PR Reiffel,AJ Barrow,JD Ward,J Srinath,Sri Lanka,,5,2.1.0
573020,6,Australia,Sri Lanka,male,2012/13,28-01-13,Sri Lanka in Australia T20I Series,2,Melbourne Cricket Ground,,Australia,field,NLTC Perera,SD Fry,JD Ward,AJ Barrow,PR Reiffel,J Srinath,Sri Lanka,2,,2.1.0
573027,6,Australia,West Indies,male,2012/13,13-02-13,,,"Brisbane Cricket Ground, Woolloongabba",Brisbane,West Indies,bat,KA Pollard,PR Reiffel,JD Ward,DB Mealey,SD Fry,RS Madugalle,West Indies,27,,2.1.0
